,text,url,text_len,text_word_count
12381,My shell is not the only thing with spikes on it. For her pleasure.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,67,14
12382,"My single stock is going to outlast all of yours, want to try?",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,62,13
12383,My smash roster is incomplete without you.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,42,7
12384,My tipper game is on point.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,27,6
12385,"Once I strike you down, you won't want to get up from the intense pleasure.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,75,15
12386,"Once you get a taste of my falcon punch, you will never want another bird.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,74,15
12387,"People say Bayonetta has a nice ass, but I like yours better.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,61,12
12388,"Prepare yourself, In bed.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,25,4
12389,Ready for some smash action tonight?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,36,6
12390,Show me ya boobs!,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,17,4
12391,"Show me your moves, I'll show you mine.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,39,8
12392,"Sleep with me, it'll be explosive.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,34,6
12393,Sleep with the kid 😉,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,20,5
12394,Smash bro online or on the bed?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,31,7
12395,Some call me donkey kong cause i will pound you with my massive dong.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,69,14
12396,Stop taunting me with your beauty.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,34,6
12397,These fingers can do more than wave dash,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,40,8
12398,Time to grab and roll.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,22,5
12399,Wanna know what's longer than Marth's tipper?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,45,7
12400,Wanna see if my ridley is too big for your smash?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,49,11
12401,Wanna see my Solid Snake game?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,30,6
12402,Wanna Smash all night long?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,27,5
12403,Want to get intimate with some personal melee actions?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,54,9
12404,Want to get physically fit together?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,36,6
12405,"Want to see how well I play with ""King Dedede?""",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,47,10
12406,Want to Smash and Chill?,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,24,5
12407,We'd make a great matchup. I'd take you to Dream Land every time.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,65,13
12408,"Whenever I'm with you, Kirby isn't the only one living in Dreamland.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,68,12
12409,"Where we are going, we will do it raw without any items.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,56,12
12410,"With you, my path is always clear.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,34,7
12411,"You and me, pick any random stage and we will smash it good.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,60,13
12412,You and Me. Final Destination.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,30,5
12413,You are my Dreamland.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,21,4
12414,You are my World of Light.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,26,6
12415,You are purely smashing.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,24,4
12416,"You are totally my type, I am absolutely weak against you.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,58,11
12417,You can call me Roy- I just wanna be your boy.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,46,11
12418,You got me at 300%.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,19,5
12419,"You got your tilt attacks, and I got my tilt D moves.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,53,12
12420,You must be a Falco because you stunned me from the moment I walked into the room.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,82,17
12421,"You must be Kirby, suck me now and make my powers yours.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,56,12
12422,You must have just landed a Rest because you blow me away.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,58,12
12423,"You remind me of Samus; I love what I see, but I wanna know what's underneath.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,78,16
12424,Your beauty has broken every last bit of my shield and stunned me.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,66,13
12425,Your passion had totally hit me and blown me away.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,50,10
12426,"You're just like King Dedede, you're already perfect and don't need to copy anyone else.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,88,15
12427,You're just like Pit - you're an angel.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,39,8
12428,"You're the Luma to my Rosalina - together we're great, but without you I'm hopeless.",https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,84,15
12429,You've got my heart beating at the speed of multishine.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,55,10
12430,You've got my mind and soul at the first strike.,https://pickupline.net/video-game-related-pick-up-lines/smash-bros-pick-up-line/,48,10
12431,Ah. So your Kulve Tarroth. Everyone loves grinding you.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,55,9
12432,"And on the 15th day, Shah Dalamadur created dat ass.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,52,10
12433,And the best one I saw elsewhere,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,32,7
12434,Are you a Great Jagras? Cause I’d let you eat me.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,49,11
12435,Are you a Greatsword main? 'Cause you time your hits just right.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,64,12
12436,Are you a Rathian? Because I would love to hammer pound your face!,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,66,13
12437,"Are you a Silver Rathalos, cause you're harder than ever!",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,57,10
12438,Are you a wing? Because my insect glaive just got some white essence from you.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,78,15
12439,Are you an Uraagan? Because Uraagan scute.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,42,7
12440,Are you flash bomb? Because your beauty is blinding,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,51,9
12441,Are you Kulve Taroth because you look pretty horny and I wanna knock your clothes off,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,85,16
12442,Are you lost with the lump of meat quest? I know where to get em.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,65,15
12443,Are you new to Monster Hunter? Let me teach you how to mount in person.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,71,15
12444,Aye baby gurrl you sure you only got evade extender? Cuz thats not the only thing you extending right now.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,106,20
12445,Babe I'll let you farm my horn all night long.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,46,10
12446,"Babe I'm no Brachydios, but I'll still pound you for 50 minutes straight",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,72,13
12447,Babe you are so hot you auto upgrade my weapons.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,48,10
12448,"Babe, I believe I have strong affinity against your pussy. Let's test it out.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,77,14
12449,"Babe, I'm no Brachydios, but after I pound you, you'll be coated in my slime.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,77,15
12450,"Boy, are you a Deviljho? 'Cause that's one big pickle.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,54,10
12451,"Call me Steve, baby- slick, sharp, and covered in gold.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,55,10
12452,"Call me the Tigrex, cause I'm not slowing down till you finish me off.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,70,14
12453,Can you be the Seltas to my Seltas Queen? Because I'll pound you then eat you out.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,82,17
12454,"Dalama-don't want none unless you got buns, hun.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,48,8
12455,"Damn girl, I'll need High Grade Earplugs if we keep that up.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,60,12
12456,"Damn, the way you swing that sword really knocks me back",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,56,11
12457,"Do it like Baruragaru, baby- suck me dry.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,41,8
12458,"Do it like Nerscylla, baby- tie me up and keep on stingin'.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,59,12
12459,"Do me like a Tigrex, baby, and I'll be screamin' all night long.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,64,13
12460,"Do me like the Dunes, baby- hot and heavy by day, calm and cool by night.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,73,16
12461,"Do you know how to imitate Diablos? Good, I’ll have you screaming like one",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,74,14
12462,Do you prefer Great Sword or Long Sword? Mine is both Great and Long.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,69,14
12463,"Do you prefer magjestic horn, twisted horn, or spiral horn?",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,59,10
12464,Does your felyne have stamina fortitude?,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,40,6
12465,"Don’t worry, I won’t blythe.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,28,5
12466,"Don't sharpen, i like the way you bounce.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,41,8
12467,Ever wonder what a baby dalamdur looks like?,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,44,8
12468,"Ey girl, are you a Brachydios? Because you got me blasting all night.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,69,13
12469,Girl are you into Monster Hunter? Let's grind together all night long.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,70,12
12470,"Girl, are you a Fatalis? 'Cause only legend spoke of a rack so fine.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,68,14
12471,"Girl, are you a Gypceros? 'Cause you got me seein' stars.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,57,11
12472,"Girl, are you a Melynx? 'Cause I want my shit back.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,51,11
12473,"Girl, are you a Najarala? 'Cause those lips made my heart skip a beat!",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,70,14
12474,"Girl, are you a Plesioth? Cause those hips are unreal.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,54,10
12475,"Girl, are you a Rangurotura? 'Cause very time I slide out, you pull me right back in.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,85,17
12476,Got a paintball? I don’t wanna lose you,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,39,8
12477,Got any extra slots in that armor of yours?,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,43,9
12478,"Hey babe, want to see how far we could get being naked without gears?",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,69,14
12479,"Hey baby, do you main the hammer? Then let's go back to my place, I promise I'll let you smash the head.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,104,22
12480,"Hey girl, you are the sparkling gem that I have been farming for.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,65,13
12481,"Hey girl, you charge my blade.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,30,6
12482,"Hey, you free tonight? Wanna come to my place and check out my hard bone horn?",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,78,16
12483,How many honeys you got?,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,24,5
12484,I am falling in deep into your pitfall traps.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,45,9
12485,I could kiss you uragaan and again,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,34,7
12486,"I do it like 140 Garuga, baby- you won't last 5 minutes.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,56,12
12487,"I do it like Chameleos, baby- you'll never know what's gonna happen next.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,73,13
12488,"I do it like Ukanlos, baby- once I go down on ya, I don't ever come out.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,72,17
12489,"I guess I've equipped the Insect Glaive, 'cos I wanna mount you!",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,64,12
12490,"I heard you had a Skyscraper, boy- how 'bout I stroke it with my W[h]etstone, hmm?",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,82,16
12491,"I hope you like diablos, cause I’ll be coming at you from the land down under",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,77,16
12492,"I hope you like hermitaur, I’ll make you squirt like one.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,57,11
12493,"I hope you like Rajang, cause I’ll be swootin fo dat booty",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,58,12
12494,I hope you slotted tenderizer for my raw meat,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,45,9
12495,I kept my weapon sharp for tonight? Want to test the damage?,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,60,12
12496,"I love Monster Hunter, and tonight I am on a hunt for your lady parts.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,70,15
12497,"I may just have one weapon type, but I know how to use it.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,58,14
12498,I must have worn a +20 fate set when I met you,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,46,12
12499,I never thought id be lucky enough tomeet a Kirin. Graceful. Stunning. And i think i sense some sparks between us.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,114,21
12500,I think my longsword just went demon mode,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,41,8
12501,"I think something's wrong with my targetted camera, cause I can't take my eyes of you",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,85,16
12502,"I think you have a -10 guard talisman, cause you let your guard down around me",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,78,16
12503,I think you just charged up my phial,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,36,8
12504,I use my dick like a dual blade.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,32,8
12505,I want to mount you like a Frenchman with an insect glaive.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,59,12
12506,i'd like to get savage with jho,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,31,7
12507,"If I was a Seltas, you'd be my Queen <3>",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,40,10
12508,I'll be your Rathalos if you'll be my Rathian,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,45,9
12509,Ill let you go Glaive any day if you'll mount me 😉,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,50,12
12510,"I'm a Charge Axe main, baby. I might be new at this, but I'll make you burst all over.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,86,19
12511,"I'm a Hammer main, baby- nobody pounds it better than me.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,57,11
12512,I'm a Hunting Horn main- you're about to get buffs you'll never forget.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,71,13
12513,"I'm a Lance main, baby- I'll hit all your weak spots, no matter how deep.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,73,15
12514,"I'm an HBG main, baby- I'll do it faster than everybody else.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,61,12
12515,"I'm an SnS main- cause it ain't the size of the ship in the sea, baby, but the motion of the ocean behind it.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,109,24
12516,"I'm 'bout to go Apex on dat ass, baby.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,38,9
12517,"I'm feeling kinda hornetaur, want to get jaggi with it?",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,55,10
12518,I'm going to vigorously thrust you until explode climatically.,https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,62,9
12519,"I'm gonna need some Steadfast Jewels, because you're stunning.",https://pickupline.net/video-game-related-pick-up-lines/monster-hunter-pick-up-lines/,62,9
12520,Are you a guild castle? I am breaking your emperium to make you mine.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,69,14
12521,Are you a Kafra? Because I see you everywhere I go.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,51,11
12522,Are you a novice? I'd love to help pop your virgin poring.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,58,12
12523,Are you an angel with a hammer? I am totally stunned by you.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,60,13
12524,Are you an assassin? I could take some sonic blow.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,50,10
12525,"Are you cupid, because your arrows have shot my heart.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,54,10
12526,"Are you full luck build, you will not perfect dodge me.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,55,11
12527,Are you immune to love magic? Cause you're Golden.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,50,9
12528,B> Girlfriend.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,14,2
12529,Be gentle with my hode.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,23,5
12530,Be my gypsy (clown) and we will create great love song.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,55,11
12531,Be my Isis and I will be your Osiris.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,37,9
12532,Be my Munak and I will be your Bongun.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,38,9
12533,Blessing and heals make me hard.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,32,6
12534,Can I drink your sweet potion.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,30,6
12535,Check out my falcon! It strikes whenever it feels your presence.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,64,11
12536,Come ride my peco peco.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,23,5
12537,Cute hat gears!,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,15,3
12538,Did you use an Yggdrasil leaf? Because you have given me life.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,62,12
12539,"Do you know soul breaker, you totally touches me both mentally and physically.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,78,13
12540,Do you need a stalker?,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,22,5
12541,"Face me with naked gears, and I will show you a good time.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,58,13
12542,Girl I will heaven drive you to ecstasy.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,40,8
12543,Girl you are so hot like Meteor Storm.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,38,8
12544,Girl You look Magnificat.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,25,4
12545,Girl you so refined.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,20,4
12546,Girl your blessing and heal turns me on.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,40,8
12547,I am your Orc Hero / Orc Lord if you would be my orc lady.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,58,15
12548,"I can swing my rod 4 times per second at capped ASPD, want to try how it feels?",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,79,18
12549,I can totally pierce you with my very very strong lance.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,56,11
12550,I feel Adrenaline Rush when you are around.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,43,8
12551,"I have totally fallen for you, when your soul striked mine.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,59,11
12552,I promise I won't be an Asura one shot wonder.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,46,10
12553,"I wish I was your Homunculus, so you could summon me anytime.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,61,12
12554,It is love at first Sight.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,26,6
12555,It's fate that I have fly winged on you.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,40,9
12556,Let's Ragnarok all night long.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,30,5
12557,Marry me and we will make babies!,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,33,7
12558,"My falcon ignores armor defense, want to test out its damage?",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,61,11
12559,My love for you is unbreakable and maxed refined.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,49,9
12560,"Size is not an issue, I got weapon perfection.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,46,9
12561,Take off your shirt and I shall become the Greatest General.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,60,11
12562,Want a taste of my steel body build?,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,36,8
12563,"Want EXP? I got some mobs you could leech, in my pants.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,55,12
12564,Want to do some PvP? In bed.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,28,7
12565,Want to see my refined gears?,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,29,6
12566,"Where we are going, we don't need no safety wall.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,49,10
12567,Why do you have so high flee? Because I sure missed you.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,56,12
12568,With you I could endure anything.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,33,6
12569,You are my one and only MVP.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,28,7
12570,You are so shiny I came out of my hide status.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,46,11
12571,You have memoed my heart.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,25,5
12572,You have my total devotion.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,27,5
12573,You have trapped my soul.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,25,5
12574,"You must have high ASPD, because you have stun locked me.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,57,11
12575,"You must know Lex Divina, because I have been totally silenced by your cuteness.",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,80,14
12576,Your beauty Bapho Met.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,22,4
12577,Your gears could use some sweet slotting.,https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,41,7
12578,"You're a good dancer, how about a Gypsy's Kiss?",https://pickupline.net/video-game-related-pick-up-lines/ragnarok-online-pick-up-lines/,47,9
12579,Default dance repeatedly',https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,25,3
12580,Are you a Loot Pinata? Cause I can smack you all night long.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,60,13
12581,Are you an ATK? Because I want to get inside you,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,48,11
12582,Are you purple save cause I’m checking you out.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,47,9
12583,Call me cupid Cause I Just landed a crossbow shot to your heart.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,64,13
12584,Can i be your victory royale?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,29,6
12585,Can I chug on your jugs?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,24,6
12586,Can I explore your chest?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,25,5
12587,Can I hide in your bush?,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,24,6
12588,Can I see your chug jugs,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,24,6
12589,Come ride my big rocket and have a good time.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,45,10
12590,Did you come from the lodge? Because I wouldn't make you lonely.,https://pickupline.net/video-game-related-pick-up-lines/fortnite-pick-up-lines/,64,12
